ano,turno,id_eleicao,tipo_eleicao,data_eleicao,sigla_uf,sigla_uf_nome,id_municipio,id_municipio_nome,id_municipio_tse,id_municipio_tse_nome,cargo,numero,sigla,nome,tipo_agremiacao,sequencial_coligacao,nome_coligacao,composicao_coligacao,numero_federacao,sigla_federacao,composicao_federacao,situacao_legenda
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,50,PSOL,PARTIDO SOCIALISMO E LIBERDADE,partido isolado,130000001644,,PSOL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,19,PODE,PARTIDO TRABALHISTA NACIONAL,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,23,CIDADANIA,PARTIDO POPULAR SOCIALISTA,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,23,CIDADANIA,PARTIDO POPULAR SOCIALISTA,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,19,PODE,PARTIDO TRABALHISTA NACIONAL,coligacao,130000001904,PRA UBERLÂNDIA MUDAR DE VERDADE,PSB / PTN / PTC / PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,partido isolado,130000001963,,PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,20,PSC,PARTIDO SOCIAL CRISTÃO,partido isolado,130000002012,,PSC,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,partido isolado,130000002227,,PTB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,130000002546,  COM O POVO POR UBERLÂNDIA  ,PDT / PC do B,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,130000002546,  COM O POVO POR UBERLÂNDIA  ,PDT / PC do B,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,43,PV,PARTIDO VERDE,partido isolado,130000003026,,PV,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,23,CIDADANIA,PARTIDO POPULAR SOCIALISTA,partido isolado,130000003070,,PPS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,35,PMB,PARTIDO DA MULHER BRASILEIRA,coligacao,130000003114,NOSSA FORÇA  É O TRABALHO,PMB / PT do B / DEM / PRTB / PPL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,54,PPL,PARTIDO PÁTRIA LIVRE,coligacao,130000003114,NOSSA FORÇA  É O TRABALHO,PMB / PT do B / DEM / PRTB / PPL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,130000003114,NOSSA FORÇA  É O TRABALHO,PMB / PT do B / DEM / PRTB / PPL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,25,DEM,DEMOCRATAS,coligacao,130000003114,NOSSA FORÇA  É O TRABALHO,PMB / PT do B / DEM / PRTB / PPL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,70,AVANTE,PARTIDO TRABALHISTA DO BRASIL,coligacao,130000003114,NOSSA FORÇA  É O TRABALHO,PMB / PT do B / DEM / PRTB / PPL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,partido isolado,130000003182,,PRP,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,11,PP,PARTIDO PROGRESSISTA,partido isolado,130000003303,,PP,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,partido isolado,130000003395,,PHS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,130000003493,Pra fazer bem feito,PSD / PSL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,coligacao,130000003493,Pra fazer bem feito,PSD / PSL,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,33,PMN,PARTIDO DA MOBILIZAÇÃO NACIONAL,coligacao,130000003541,Uberlândia no caminho certo,PR / PMN / PROS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,coligacao,130000003541,Uberlândia no caminho certo,PR / PMN / PROS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,22,PL,PARTIDO DA REPÚBLICA,coligacao,130000003541,Uberlândia no caminho certo,PR / PMN / PROS,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,partido isolado,130000003580,,PSTU,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,partido isolado,130000003580,,PSTU,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,partido isolado,130000003630,,PSB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,15,MDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,coligacao,130000003748,UNIDOS POR UBERLÂNDIA,PMDB / PEN / REDE,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,51,PATRIOTA,PARTIDO ECOLÓGICO NACIONAL,coligacao,130000003748,UNIDOS POR UBERLÂNDIA,PMDB / PEN / REDE,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,18,REDE,REDE SUSTENTABILIDADE,coligacao,130000003748,UNIDOS POR UBERLÂNDIA,PMDB / PEN / REDE,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,10,REPUBLICANOS,PARTIDO REPUBLICANO BRASILEIRO,coligacao,130000004127,juntos pra cuidar do nosso povo,PT / PRB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,13,PT,PARTIDO DOS TRABALHADORES,coligacao,130000004127,juntos pra cuidar do nosso povo,PT / PRB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,36,PTC,PARTIDO TRABALHISTA CRISTÃO,coligacao,130000004676,PTC/PTN,PTC / PTN,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,19,PODE,PARTIDO TRABALHISTA NACIONAL,coligacao,130000004676,PTC/PTN,PTC / PTN,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,70,AVANTE,PARTIDO TRABALHISTA DO BRASIL,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,25,DEM,DEMOCRATAS,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,43,PV,PARTIDO VERDE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,11,PP,PARTIDO PROGRESSISTA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,77,SOLIDARIEDADE,SOLIDARIEDADE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,35,PMB,PARTIDO DA MULHER BRASILEIRA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,43,PV,PARTIDO VERDE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,77,SOLIDARIEDADE,SOLIDARIEDADE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,22,PL,PARTIDO DA REPÚBLICA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,70,AVANTE,PARTIDO TRABALHISTA DO BRASIL,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,28,PRTB,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,54,PPL,PARTIDO PÁTRIA LIVRE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,20,PSC,PARTIDO SOCIAL CRISTÃO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,31,PHS,PARTIDO HUMANISTA DA SOLIDARIEDADE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,54,PPL,PARTIDO PÁTRIA LIVRE,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,25,DEM,DEMOCRATAS,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,22,PL,PARTIDO DA REPÚBLICA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,11,PP,PARTIDO PROGRESSISTA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,14,PTB,PARTIDO TRABALHISTA BRASILEIRO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,20,PSC,PARTIDO SOCIAL CRISTÃO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,17,PSL,PARTIDO SOCIAL LIBERAL,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,35,PMB,PARTIDO DA MULHER BRASILEIRA,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,55,PSD,PARTIDO SOCIAL DEMOCRÁTICO,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,90,PROS,PARTIDO REPUBLICANO DA ORDEM SOCIAL,coligacao,130000005176,Prontos para o trabalho,PP / PSD / PR / DEM / PTB / SD / PSL / PRTB / PROS / PHS / PMB / PPL / PV / PSC / PT do B / PSDB,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,10,REPUBLICANOS,PARTIDO REPUBLICANO BRASILEIRO,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,10,REPUBLICANOS,PARTIDO REPUBLICANO BRASILEIRO,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,15,MDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,65,PC do B,PARTIDO COMUNISTA DO BRASIL,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,15,MDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,13,PT,PARTIDO DOS TRABALHADORES,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,12,PDT,PARTIDO DEMOCRÁTICO TRABALHISTA,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,13,PT,PARTIDO DOS TRABALHADORES,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2016,1,220,eleicao ordinaria,02/10/2016,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,44,PRP,PARTIDO REPUBLICANO PROGRESSISTA,coligacao,130000005639,LADO A LADO COM NOSSA GENTE,PT / PC do B / PRB / PMDB / PRP / PDT,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,15,PMDB,PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,40,PSB,PARTIDO SOCIALISTA BRASILEIRO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,45,PSDB,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,26,PAN,PARTIDO DOS APOSENTADOS DA NAÇÃO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,43,PV,PARTIDO VERDE,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vereador,16,PSTU,PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,vice-prefeito,43,PV,PARTIDO VERDE,partido isolado,,,,,,,
2004,1,,eleicao ordinaria,,MG,Minas Gerais,3170206,Uberlândia,54038,Uberlândia,prefeito,43,PV,PARTIDO VERDE,partido isolado,,,,,,,
